ModelYear	Year	Ethnicity	Sex	ROB	Age	Value	ShortTerm
0	2011	1	0	1	36	485.00	0.00
0	2011	1	0	1	37	526.00	0.00
0	2011	1	0	1	38	393.00	0.00
0	2011	1	0	1	39	407.00	0.00
0	2011	1	0	1	40	299.00	0.00
0	2011	1	0	1	41	232.00	0.00
0	2011	1	0	1	42	196.00	0.00
0	2011	1	0	1	43	157.00	0.00
0	2011	1	0	1	44	99.00	0.00
0	2011	1	0	1	45	83.00	0.00
0	2011	1	0	1	46	72.00	0.00
0	2011	1	0	1	47	64.00	0.00
0	2011	1	0	1	48	70.00	0.00
0	2011	1	0	1	49	37.00	0.00
0	2011	1	0	1	50	49.00	0.00
0	2011	1	0	1	51	44.00	0.00
0	2011	1	0	1	52	34.00	0.00
0	2011	1	0	1	53	40.00	0.00
0	2011	1	0	1	54	24.00	0.00
0	2011	1	0	1	55	32.00	0.00
0	2011	1	0	1	56	22.00	0.00
0	2011	1	0	1	57	20.00	0.00
0	2011	1	0	1	58	16.00	0.00
0	2011	1	0	1	59	10.00	0.00
0	2011	1	0	1	60	9.00	0.00
0	2011	1	0	1	61	8.00	0.00
0	2011	1	0	1	62	19.00	0.00
0	2011	1	0	1	63	10.00	0.00
0	2011	1	0	1	64	6.00	0.00
0	2011	1	0	1	65	6.00	0.00
0	2011	1	0	1	66	6.00	0.00
0	2011	1	0	1	67	15.00	0.00
0	2011	1	0	1	68	11.00	0.00
0	2011	1	0	1	69	16.00	0.00
0	2011	1	0	1	70	3.00	0.00
0	2011	1	0	1	71	9.00	0.00
0	2011	1	0	1	72	14.00	0.00
0	2011	1	0	1	73	9.00	0.00
0	2011	1	0	1	74	6.00	0.00
0	2011	1	0	1	75	6.00	0.00
0	2011	1	0	1	76	5.00	0.00
0	2011	1	0	1	77	6.00	0.00
0	2011	1	0	1	78	4.00	0.00
0	2011	1	0	1	79	2.00	0.00
0	2011	1	0	1	80	5.00	0.00
0	2011	1	0	1	81	6.00	0.00
0	2011	1	0	1	82	7.00	0.00
0	2011	1	0	1	83	3.00	0.00
0	2011	1	0	1	84	6.00	0.00
0	2011	1	0	1	85	3.00	0.00
0	2011	1	0	1	86	3.00	0.00
0	2011	1	0	1	87	0.00	0.00
0	2011	1	0	1	88	2.00	0.00
0	2011	1	0	1	89	2.00	0.00
0	2011	1	0	1	90	0.00	0.00
0	2011	1	0	1	91	0.00	0.00
0	2011	1	0	1	92	1.00	0.00
0	2011	1	0	1	93	0.00	0.00
0	2011	1	0	1	94	0.00	0.00
0	2011	1	0	1	95	0.00	0.00
0	2011	1	0	1	96	0.00	0.00
0	2011	1	0	1	97	0.00	0.00
0	2011	1	0	1	98	1.00	0.00
0	2011	1	0	1	99	0.00	0.00
0	2011	1	0	1	100	1.00	0.00
0	2011	1	0	1	101	0.00	0.00
0	2011	1	0	1	102	0.00	0.00
0	2011	1	0	1	103	0.00	0.00
0	2011	1	0	1	104	0.00	0.00
0	2011	1	0	1	105	0.00	0.00
0	2011	1	0	1	106	0.00	0.00
0	2011	1	0	1	107	0.00	0.00
0	2011	1	0	1	108	0.00	0.00
0	2011	1	0	1	109	0.00	0.00
0	2011	1	0	1	110	0.00	0.00
0	2011	1	0	1	111	0.00	0.00
0	2011	1	0	1	112	0.00	0.00
0	2011	1	0	1	113	0.00	0.00
0	2011	1	0	1	114	0.00	0.00
0	2011	1	0	1	115	0.00	0.00
0	2011	1	0	1	116	0.00	0.00
0	2011	1	0	1	117	0.00	0.00
0	2011	1	0	1	118	0.00	0.00
0	2011	1	0	1	119	0.00	0.00
0	2011	1	0	1	120	0.00	0.00
0	2011	1	1	0	0	32.00	0.00
0	2011	1	1	0	1	75.00	0.00
0	2011	1	1	0	2	100.00	0.00
0	2011	1	1	0	3	155.00	1.00
0	2011	1	1	0	4	190.00	3.00
0	2011	1	1	0	5	261.00	4.00
0	2011	1	1	0	6	285.00	2.00
0	2011	1	1	0	7	279.00	4.00
0	2011	1	1	0	8	314.00	8.00
0	2011	1	1	0	9	317.00	4.00
0	2011	1	1	0	10	372.00	44.00
0	2011	1	1	0	11	323.00	112.00
0	2011	1	1	0	12	226.00	212.00
0	2011	1	1	0	13	252.00	229.00
0	2011	1	1	0	14	194.00	270.00
0	2011	1	1	0	15	191.00	322.00
0	2011	1	1	0	16	15.00	502.00
0	2011	1	1	0	17	0.00	689.00
0	2011	1	1	0	18	0.00	769.00
0	2011	1	1	0	19	0.00	780.00
0	2011	1	1	0	20	0.00	847.00
0	2011	1	1	0	21	371.00	843.00
0	2011	1	1	0	22	881.00	831.00
0	2011	1	1	0	23	1250.00	850.00
0	2011	1	1	0	24	1418.00	874.00
0	2011	1	1	0	25	1696.00	791.00
0	2011	1	1	0	26	2144.00	613.00
0	2011	1	1	0	27	2553.00	388.00
0	2011	1	1	0	28	2740.00	356.00
0	2011	1	1	0	29	3117.00	303.00
0	2011	1	1	0	30	3088.00	290.00
0	2011	1	1	0	31	3248.00	214.00
0	2011	1	1	0	32	3141.00	103.00
0	2011	1	1	0	33	3234.00	100.00
0	2011	1	1	0	34	3436.00	86.00
0	2011	1	1	0	35	3125.00	68.00
0	2011	1	1	0	36	3285.00	53.00
0	2011	1	1	0	37	3170.00	45.00
0	2011	1	1	0	38	2535.00	43.00
0	2011	1	1	0	39	2529.00	27.00
0	2011	1	1	0	40	2241.00	22.00
0	2011	1	1	0	41	1992.00	19.00
0	2011	1	1	0	42	1826.00	16.00
0	2011	1	1	0	43	1717.00	13.00
0	2011	1	1	0	44	1527.00	16.00
0	2011	1	1	0	45	1385.00	20.00
0	2011	1	1	0	46	1251.00	8.00
0	2011	1	1	0	47	1274.00	9.00
0	2011	1	1	0	48	1178.00	4.00
0	2011	1	1	0	49	1037.00	2.00
0	2011	1	1	0	50	916.00	2.00
0	2011	1	1	0	51	924.00	2.00
0	2011	1	1	0	52	902.00	2.00
0	2011	1	1	0	53	999.00	0.00
0	2011	1	1	0	54	1158.00	0.00
0	2011	1	1	0	55	951.00	0.00
0	2011	1	1	0	56	1098.00	0.00
0	2011	1	1	0	57	1036.00	0.00
0	2011	1	1	0	58	1230.00	0.00
0	2011	1	1	0	59	1106.00	0.00
0	2011	1	1	0	60	1039.00	0.00
0	2011	1	1	0	61	884.00	0.00
0	2011	1	1	0	62	695.00	0.00
0	2011	1	1	0	63	649.00	0.00
0	2011	1	1	0	64	574.00	0.00
0	2011	1	1	0	65	522.00	0.00
0	2011	1	1	0	66	481.00	0.00
0	2011	1	1	0	67	524.00	0.00
0	2011	1	1	0	68	546.00	0.00
0	2011	1	1	0	69	521.00	0.00
0	2011	1	1	0	70	642.00	0.00
0	2011	1	1	0	71	626.00	0.00
0	2011	1	1	0	72	535.00	0.00
0	2011	1	1	0	73	436.00	0.00
0	2011	1	1	0	74	411.00	0.00
0	2011	1	1	0	75	409.00	0.00
0	2011	1	1	0	76	344.00	0.00
0	2011	1	1	0	77	293.00	0.00
0	2011	1	1	0	78	238.00	0.00
0	2011	1	1	0	79	162.00	0.00
0	2011	1	1	0	80	195.00	0.00
0	2011	1	1	0	81	144.00	0.00
0	2011	1	1	0	82	100.00	0.00
0	2011	1	1	0	83	70.00	0.00
0	2011	1	1	0	84	41.00	0.00
0	2011	1	1	0	85	52.00	0.00
0	2011	1	1	0	86	46.00	0.00
0	2011	1	1	0	87	37.00	0.00
0	2011	1	1	0	88	20.00	0.00
0	2011	1	1	0	89	17.00	0.00
0	2011	1	1	0	90	24.00	0.00
0	2011	1	1	0	91	7.00	0.00
0	2011	1	1	0	92	4.00	0.00
0	2011	1	1	0	93	6.00	0.00
0	2011	1	1	0	94	7.00	0.00
0	2011	1	1	0	95	2.00	0.00
0	2011	1	1	0	96	4.00	0.00
0	2011	1	1	0	97	3.00	0.00
0	2011	1	1	0	98	0.00	0.00
0	2011	1	1	0	99	0.00	0.00
0	2011	1	1	0	100	3.00	0.00
0	2011	1	1	0	101	0.00	0.00
0	2011	1	1	0	102	0.00	0.00
0	2011	1	1	0	103	0.00	0.00
0	2011	1	1	0	104	0.00	0.00
0	2011	1	1	0	105	0.00	0.00
0	2011	1	1	0	106	0.00	0.00
0	2011	1	1	0	107	0.00	0.00
0	2011	1	1	0	108	0.00	0.00
0	2011	1	1	0	109	0.00	0.00
0	2011	1	1	0	110	0.00	0.00
0	2011	1	1	0	111	0.00	0.00
0	2011	1	1	0	112	0.00	0.00
0	2011	1	1	0	113	0.00	0.00
0	2011	1	1	0	114	0.00	0.00
0	2011	1	1	0	115	0.00	0.00
0	2011	1	1	0	116	0.00	0.00
0	2011	1	1	0	117	0.00	0.00
0	2011	1	1	0	118	0.00	0.00
0	2011	1	1	0	119	0.00	0.00
0	2011	1	1	0	120	0.00	0.00
0	2011	1	1	1	0	4752.00	0.00
0	2011	1	1	1	1	4697.00	0.00
0	2011	1	1	1	2	4866.00	0.00
0	2011	1	1	1	3	4931.00	0.00
0	2011	1	1	1	4	4890.00	0.00
0	2011	1	1	1	5	4712.00	0.00
0	2011	1	1	1	6	4635.00	0.00
0	2011	1	1	1	7	4722.00	0.00
0	2011	1	1	1	8	4451.00	0.00
0	2011	1	1	1	9	4475.00	0.00
0	2011	1	1	1	10	4057.00	0.00
0	2011	1	1	1	11	3775.00	0.00
0	2011	1	1	1	12	3823.00	0.00
0	2011	1	1	1	13	3845.00	0.00
0	2011	1	1	1	14	3715.00	0.00
0	2011	1	1	1	15	3613.00	0.00
0	2011	1	1	1	16	3354.00	0.00
0	2011	1	1	1	17	3026.00	0.00
0	2011	1	1	1	18	2878.00	0.00
0	2011	1	1	1	19	2834.00	0.00
0	2011	1	1	1	20	2837.00	0.00
0	2011	1	1	1	21	2553.00	0.00
0	2011	1	1	1	22	2404.00	0.00
0	2011	1	1	1	23	2388.00	0.00
0	2011	1	1	1	24	2160.00	0.00
0	2011	1	1	1	25	1926.00	0.00
0	2011	1	1	1	26	1803.00	0.00
0	2011	1	1	1	27	1827.00	0.00
0	2011	1	1	1	28	1635.00	0.00
0	2011	1	1	1	29	1508.00	0.00
0	2011	1	1	1	30	1354.00	0.00
0	2011	1	1	1	31	1149.00	0.00
0	2011	1	1	1	32	928.00	0.00
0	2011	1	1	1	33	780.00	0.00
0	2011	1	1	1	34	783.00	0.00
0	2011	1	1	1	35	542.00	0.00
0	2011	1	1	1	36	517.00	0.00
0	2011	1	1	1	37	541.00	0.00
0	2011	1	1	1	38	404.00	0.00
0	2011	1	1	1	39	390.00	0.00
0	2011	1	1	1	40	325.00	0.00
0	2011	1	1	1	41	272.00	0.00
0	2011	1	1	1	42	172.00	0.00
0	2011	1	1	1	43	135.00	0.00
0	2011	1	1	1	44	121.00	0.00
0	2011	1	1	1	45	83.00	0.00
0	2011	1	1	1	46	73.00	0.00
0	2011	1	1	1	47	54.00	0.00
0	2011	1	1	1	48	45.00	0.00
0	2011	1	1	1	49	34.00	0.00
0	2011	1	1	1	50	25.00	0.00
0	2011	1	1	1	51	37.00	0.00
0	2011	1	1	1	52	34.00	0.00
0	2011	1	1	1	53	36.00	0.00
0	2011	1	1	1	54	19.00	0.00
0	2011	1	1	1	55	23.00	0.00
0	2011	1	1	1	56	19.00	0.00
0	2011	1	1	1	57	22.00	0.00
0	2011	1	1	1	58	25.00	0.00
0	2011	1	1	1	59	23.00	0.00
0	2011	1	1	1	60	18.00	0.00
0	2011	1	1	1	61	14.00	0.00
0	2011	1	1	1	62	15.00	0.00
0	2011	1	1	1	63	11.00	0.00
0	2011	1	1	1	64	6.00	0.00
0	2011	1	1	1	65	6.00	0.00
0	2011	1	1	1	66	7.00	0.00
0	2011	1	1	1	67	8.00	0.00
0	2011	1	1	1	68	9.00	0.00
0	2011	1	1	1	69	11.00	0.00
0	2011	1	1	1	70	7.00	0.00
0	2011	1	1	1	71	11.00	0.00
0	2011	1	1	1	72	14.00	0.00
0	2011	1	1	1	73	7.00	0.00
0	2011	1	1	1	74	4.00	0.00
0	2011	1	1	1	75	8.00	0.00
0	2011	1	1	1	76	6.00	0.00
0	2011	1	1	1	77	7.00	0.00
0	2011	1	1	1	78	5.00	0.00
0	2011	1	1	1	79	5.00	0.00
0	2011	1	1	1	80	1.00	0.00
0	2011	1	1	1	81	2.00	0.00
0	2011	1	1	1	82	0.00	0.00
0	2011	1	1	1	83	1.00	0.00
0	2011	1	1	1	84	1.00	0.00
0	2011	1	1	1	85	1.00	0.00
0	2011	1	1	1	86	0.00	0.00
0	2011	1	1	1	87	2.00	0.00
0	2011	1	1	1	88	0.00	0.00
0	2011	1	1	1	89	5.00	0.00
0	2011	1	1	1	90	0.00	0.00
0	2011	1	1	1	91	0.00	0.00
0	2011	1	1	1	92	0.00	0.00
0	2011	1	1	1	93	0.00	0.00
0	2011	1	1	1	94	0.00	0.00
0	2011	1	1	1	95	0.00	0.00
0	2011	1	1	1	96	0.00	0.00
0	2011	1	1	1	97	0.00	0.00
0	2011	1	1	1	98	0.00	0.00
0	2011	1	1	1	99	0.00	0.00
0	2011	1	1	1	100	2.00	0.00
0	2011	1	1	1	101	0.00	0.00
0	2011	1	1	1	102	0.00	0.00
0	2011	1	1	1	103	0.00	0.00
0	2011	1	1	1	104	0.00	0.00
0	2011	1	1	1	105	0.00	0.00
0	2011	1	1	1	106	0.00	0.00
0	2011	1	1	1	107	0.00	0.00
0	2011	1	1	1	108	0.00	0.00
0	2011	1	1	1	109	0.00	0.00
0	2011	1	1	1	110	0.00	0.00
0	2011	1	1	1	111	0.00	0.00
0	2011	1	1	1	112	0.00	0.00
0	2011	1	1	1	113	0.00	0.00
0	2011	1	1	1	114	0.00	0.00
0	2011	1	1	1	115	0.00	0.00
0	2011	1	1	1	116	0.00	0.00
0	2011	1	1	1	117	0.00	0.00
0	2011	1	1	1	118	0.00	0.00
0	2011	1	1	1	119	0.00	0.00
0	2011	1	1	1	120	0.00	0.00
0	2011	2	0	0	0	270.00	15.00
0	2011	2	0	0	1	444.00	39.00
0	2011	2	0	0	2	686.00	52.00
0	2011	2	0	0	3	935.00	64.00
0	2011	2	0	0	4	1127.00	70.00
0	2011	2	0	0	5	1476.00	76.00
0	2011	2	0	0	6	1674.00	73.00
0	2011	2	0	0	7	1996.00	84.00
0	2011	2	0	0	8	2301.00	112.00
0	2011	2	0	0	9	2889.00	99.00
0	2011	2	0	0	10	3350.00	114.00
0	2011	2	0	0	11	3794.00	127.00
0	2011	2	0	0	12	3700.00	122.00
0	2011	2	0	0	13	4122.00	165.00
0	2011	2	0	0	14	4093.00	150.00
0	2011	2	0	0	15	4191.00	412.00
0	2011	2	0	0	16	3824.00	683.00
0	2011	2	0	0	17	3874.00	853.00
0	2011	2	0	0	18	4016.00	963.00
0	2011	2	0	0	19	3938.00	1092.00
0	2011	2	0	0	20	4373.00	1183.00
0	2011	2	0	0	21	4468.00	1283.00
0	2011	2	0	0	22	4178.00	1467.00
0	2011	2	0	0	23	3975.00	1409.00
0	2011	2	0	0	24	4218.00	1495.00
0	2011	2	0	0	25	4805.00	1601.00
0	2011	2	0	0	26	4718.00	1621.00
0	2011	2	0	0	27	5100.00	1714.00
0	2011	2	0	0	28	5308.00	1825.00
0	2011	2	0	0	29	4928.00	1917.00
0	2011	2	0	0	30	6098.00	1843.00
0	2011	2	0	0	31	6476.00	1649.00
0	2011	2	0	0	32	6880.00	1701.00
0	2011	2	0	0	33	6656.00	1576.00
0	2011	2	0	0	34	7072.00	1460.00
0	2011	2	0	0	35	7159.00	1395.00
0	2011	2	0	0	36	7387.00	1203.00
0	2011	2	0	0	37	6822.00	1039.00
0	2011	2	0	0	38	7271.00	969.00
0	2011	2	0	0	39	6069.00	888.00
0	2011	2	0	0	40	7303.00	732.00
0	2011	2	0	0	41	6899.00	640.00
0	2011	2	0	0	42	6897.00	545.00
0	2011	2	0	0	43	6207.00	511.00
0	2011	2	0	0	44	6050.00	476.00
0	2011	2	0	0	45	6061.00	404.00
0	2011	2	0	0	46	5708.00	329.00
0	2011	2	0	0	47	5092.00	314.00
0	2011	2	0	0	48	5078.00	245.00
0	2011	2	0	0	49	3994.00	241.00
0	2011	2	0	0	50	4846.00	212.00
0	2011	2	0	0	51	4303.00	160.00
0	2011	2	0	0	52	3777.00	154.00
0	2011	2	0	0	53	3351.00	138.00
0	2011	2	0	0	54	3021.00	130.00
0	2011	2	0	0	55	2707.00	129.00
0	2011	2	0	0	56	2539.00	113.00
0	2011	2	0	0	57	2000.00	81.00
0	2011	2	0	0	58	1899.00	73.00
0	2011	2	0	0	59	1424.00	75.00
0	2011	2	0	0	60	1544.00	57.00
0	2011	2	0	0	61	1393.00	40.00
0	2011	2	0	0	62	1245.00	39.00
0	2011	2	0	0	63	1027.00	28.00
0	2011	2	0	0	64	873.00	24.00
0	2011	2	0	0	65	811.00	26.00
0	2011	2	0	0	66	785.00	21.00
0	2011	2	0	0	67	650.00	16.00
0	2011	2	0	0	68	754.00	17.00
0	2011	2	0	0	69	555.00	16.00
0	2011	2	0	0	70	725.00	12.00
0	2011	2	0	0	71	783.00	8.00
0	2011	2	0	0	72	728.00	5.00
0	2011	2	0	0	73	607.00	9.00
0	2011	2	0	0	74	605.00	2.00
0	2011	2	0	0	75	555.00	6.00
0	2011	2	0	0	76	483.00	3.00
0	2011	2	0	0	77	330.00	5.00
0	2011	2	0	0	78	323.00	1.00
0	2011	2	0	0	79	237.00	2.00
0	2011	2	0	0	80	207.00	1.00
0	2011	2	0	0	81	170.00	1.00
0	2011	2	0	0	82	156.00	1.00
0	2011	2	0	0	83	98.00	0.00
0	2011	2	0	0	84	100.00	1.00
0	2011	2	0	0	85	71.00	1.00
0	2011	2	0	0	86	65.00	2.00
0	2011	2	0	0	87	52.00	0.00
0	2011	2	0	0	88	59.00	0.00
0	2011	2	0	0	89	20.00	0.00
0	2011	2	0	0	90	23.00	0.00
0	2011	2	0	0	91	17.00	0.00
0	2011	2	0	0	92	12.00	0.00
0	2011	2	0	0	93	11.00	0.00
0	2011	2	0	0	94	12.00	0.00
0	2011	2	0	0	95	5.00	0.00
0	2011	2	0	0	96	4.00	0.00
0	2011	2	0	0	97	4.00	0.00
0	2011	2	0	0	98	3.00	0.00
0	2011	2	0	0	99	3.00	0.00
0	2011	2	0	0	100	0.00	25.00
0	2011	2	0	0	101	0.00	36.00
0	2011	2	0	0	102	0.00	44.00
0	2011	2	0	0	103	0.00	56.00
0	2011	2	0	0	104	0.00	67.00
0	2011	2	0	0	105	0.00	44.00
0	2011	2	0	0	106	0.00	45.00
0	2011	2	0	0	107	0.00	31.00
0	2011	2	0	0	108	0.00	15.00
0	2011	2	0	0	109	0.00	12.00
0	2011	2	0	0	110	0.00	4.00
0	2011	2	0	0	111	0.00	1.00
0	2011	2	0	0	112	0.00	0.00
0	2011	2	0	0	113	0.00	0.00
0	2011	2	0	0	114	0.00	0.00
0	2011	2	0	0	115	0.00	0.00
0	2011	2	0	0	116	0.00	0.00
0	2011	2	0	0	117	0.00	0.00
0	2011	2	0	0	118	0.00	0.00
0	2011	2	0	0	119	0.00	0.00
0	2011	2	0	0	120	0.00	0.00
0	2011	2	0	1	0	10414.00	0.00
0	2011	2	0	1	1	10205.00	0.00
0	2011	2	0	1	2	10245.00	0.00
0	2011	2	0	1	3	10350.00	0.00
0	2011	2	0	1	4	9534.00	0.00
0	2011	2	0	1	5	9033.00	0.00
0	2011	2	0	1	6	7821.00	0.00
0	2011	2	0	1	7	6707.00	0.00
0	2011	2	0	1	8	5808.00	0.00
0	2011	2	0	1	9	5125.00	0.00
0	2011	2	0	1	10	4676.00	0.00
0	2011	2	0	1	11	4236.00	0.00
0	2011	2	0	1	12	4097.00	0.00
0	2011	2	0	1	13	3919.00	0.00
0	2011	2	0	1	14	3938.00	0.00
0	2011	2	0	1	15	3732.00	0.00
0	2011	2	0	1	16	3275.00	0.00
0	2011	2	0	1	17	3285.00	0.00
0	2011	2	0	1	18	2989.00	0.00
0	2011	2	0	1	19	2649.00	0.00
0	2011	2	0	1	20	2613.00	0.00
0	2011	2	0	1	21	2252.00	0.00
0	2011	2	0	1	22	1807.00	0.00
0	2011	2	0	1	23	1547.00	0.00
0	2011	2	0	1	24	1369.00	0.00
0	2011	2	0	1	25	1263.00	0.00
0	2011	2	0	1	26	1167.00	0.00
0	2011	2	0	1	27	1015.00	0.00
0	2011	2	0	1	28	1182.00	0.00
0	2011	2	0	1	29	1322.00	0.00
0	2011	2	0	1	30	1227.00	0.00
0	2011	2	0	1	31	1195.00	0.00
0	2011	2	0	1	32	1136.00	0.00
0	2011	2	0	1	33	951.00	0.00
0	2011	2	0	1	34	1013.00	0.00
0	2011	2	0	1	35	966.00	0.00
0	2011	2	0	1	36	1019.00	0.00
0	2011	2	0	1	37	893.00	0.00
0	2011	2	0	1	38	991.00	0.00
0	2011	2	0	1	39	997.00	0.00
0	2011	2	0	1	40	1156.00	0.00
0	2011	2	0	1	41	1150.00	0.00
0	2011	2	0	1	42	1328.00	0.00
0	2011	2	0	1	43	1377.00	0.00
0	2011	2	0	1	44	1382.00	0.00
0	2011	2	0	1	45	1261.00	0.00
0	2011	2	0	1	46	1129.00	0.00
0	2011	2	0	1	47	838.00	0.00
0	2011	2	0	1	48	639.00	0.00
0	2011	2	0	1	49	461.00	0.00
0	2011	2	0	1	50	382.00	0.00
0	2011	2	0	1	51	320.00	0.00
0	2011	2	0	1	52	232.00	0.00
0	2011	2	0	1	53	163.00	0.00
0	2011	2	0	1	54	124.00	0.00
0	2011	2	0	1	55	119.00	0.00
0	2011	2	0	1	56	95.00	0.00
0	2011	2	0	1	57	63.00	0.00
0	2011	2	0	1	58	64.00	0.00
0	2011	2	0	1	59	43.00	0.00
0	2011	2	0	1	60	39.00	0.00
0	2011	2	0	1	61	38.00	0.00
0	2011	2	0	1	62	34.00	0.00
0	2011	2	0	1	63	28.00	0.00
0	2011	2	0	1	64	36.00	0.00
0	2011	2	0	1	65	21.00	0.00
0	2011	2	0	1	66	16.00	0.00
0	2011	2	0	1	67	19.00	0.00
0	2011	2	0	1	68	23.00	0.00
0	2011	2	0	1	69	16.00	0.00
0	2011	2	0	1	70	17.00	0.00
0	2011	2	0	1	71	28.00	0.00
0	2011	2	0	1	72	13.00	0.00
0	2011	2	0	1	73	18.00	0.00
0	2011	2	0	1	74	11.00	0.00
0	2011	2	0	1	75	15.00	0.00
0	2011	2	0	1	76	18.00	0.00
0	2011	2	0	1	77	12.00	0.00
0	2011	2	0	1	78	7.00	0.00
0	2011	2	0	1	79	4.00	0.00
0	2011	2	0	1	80	8.00	0.00
0	2011	2	0	1	81	3.00	0.00
0	2011	2	0	1	82	7.00	0.00
0	2011	2	0	1	83	4.00	0.00
0	2011	2	0	1	84	10.00	0.00
0	2011	2	0	1	85	4.00	0.00
0	2011	2	0	1	86	2.00	0.00
0	2011	2	0	1	87	3.00	0.00
0	2011	2	0	1	88	2.00	0.00
0	2011	2	0	1	89	2.00	0.00
0	2011	2	0	1	90	5.00	0.00
0	2011	2	0	1	91	2.00	0.00
0	2011	2	0	1	92	2.00	0.00
0	2011	2	0	1	93	1.00	0.00
0	2011	2	0	1	94	0.00	0.00
0	2011	2	0	1	95	1.00	0.00
0	2011	2	0	1	96	0.00	0.00
0	2011	2	0	1	97	3.00	0.00
0	2011	2	0	1	98	0.00	0.00
0	2011	2	0	1	99	3.00	0.00
0	2011	2	0	1	100	4.00	0.00
0	2011	2	0	1	101	0.00	0.00
0	2011	2	0	1	102	0.00	0.00
0	2011	2	0	1	103	0.00	0.00
0	2011	2	0	1	104	0.00	0.00
0	2011	2	0	1	105	0.00	0.00
0	2011	2	0	1	106	0.00	0.00
0	2011	2	0	1	107	0.00	0.00
0	2011	2	0	1	108	0.00	0.00
0	2011	2	0	1	109	0.00	0.00
0	2011	2	0	1	110	0.00	0.00
0	2011	2	0	1	111	0.00	0.00
0	2011	2	0	1	112	0.00	0.00
0	2011	2	0	1	113	0.00	0.00
0	2011	2	0	1	114	0.00	0.00
0	2011	2	0	1	115	0.00	0.00
0	2011	2	0	1	116	0.00	0.00
0	2011	2	0	1	117	0.00	0.00
0	2011	2	0	1	118	0.00	0.00
0	2011	2	0	1	119	0.00	0.00
0	2011	2	0	1	120	0.00	0.00
0	2011	2	1	0	0	278.00	16.00
0	2011	2	1	0	1	499.00	34.00
0	2011	2	1	0	2	673.00	63.00
0	2011	2	1	0	3	917.00	72.00
0	2011	2	1	0	4	1135.00	70.00
0	2011	2	1	0	5	1512.00	100.00
0	2011	2	1	0	6	1532.00	120.00
0	2011	2	1	0	7	2056.00	122.00
0	2011	2	1	0	8	2322.00	138.00
0	2011	2	1	0	9	2655.00	129.00
0	2011	2	1	0	10	3002.00	385.00
0	2011	2	1	0	11	3161.00	593.00
0	2011	2	1	0	12	3184.00	788.00
0	2011	2	1	0	13	3327.00	950.00
0	2011	2	1	0	14	3270.00	1012.00
0	2011	2	1	0	15	3375.00	1170.00
0	2011	2	1	0	16	3292.00	1329.00
0	2011	2	1	0	17	3492.00	1377.00
0	2011	2	1	0	18	3817.00	1481.00
0	2011	2	1	0	19	3914.00	1436.00
0	2011	2	1	0	20	4163.00	1557.00
0	2011	2	1	0	21	4479.00	1611.00
0	2011	2	1	0	22	4645.00	1663.00
0	2011	2	1	0	23	5001.00	1746.00
0	2011	2	1	0	24	5340.00	1799.00
0	2011	2	1	0	25	5826.00	1596.00
0	2011	2	1	0	26	6143.00	1485.00
0	2011	2	1	0	27	6716.00	1289.00
0	2011	2	1	0	28	7511.00	1260.00
0	2011	2	1	0	29	7327.00	1147.00
0	2011	2	1	0	30	8295.00	983.00
0	2011	2	1	0	31	8894.00	876.00
0	2011	2	1	0	32	9000.00	739.00
0	2011	2	1	0	33	8923.00	636.00
0	2011	2	1	0	34	9382.00	579.00
0	2011	2	1	0	35	9328.00	489.00
0	2011	2	1	0	36	9258.00	420.00
0	2011	2	1	0	37	8549.00	382.00
0	2011	2	1	0	38	8791.00	312.00
0	2011	2	1	0	39	7196.00	274.00
0	2011	2	1	0	40	8351.00	235.00
0	2011	2	1	0	41	8076.00	212.00
0	2011	2	1	0	42	7956.00	210.00
0	2011	2	1	0	43	7180.00	164.00
0	2011	2	1	0	44	6803.00	159.00
0	2011	2	1	0	45	6611.00	162.00
0	2011	2	1	0	46	6475.00	122.00
0	2011	2	1	0	47	5672.00	104.00
0	2011	2	1	0	48	5539.00	96.00
0	2011	2	1	0	49	4298.00	83.00
0	2011	2	1	0	50	5161.00	71.00
0	2011	2	1	0	51	4431.00	62.00
0	2011	2	1	0	52	3873.00	53.00
0	2011	2	1	0	53	3272.00	49.00
0	2011	2	1	0	54	3031.00	39.00
0	2011	2	1	0	55	2665.00	37.00
0	2011	2	1	0	56	2634.00	37.00
0	2011	2	1	0	57	2152.00	29.00
0	2011	2	1	0	58	2061.00	34.00
0	2011	2	1	0	59	1490.00	37.00
0	2011	2	1	0	60	1667.00	25.00
0	2011	2	1	0	61	1572.00	16.00
0	2011	2	1	0	62	1509.00	21.00
0	2011	2	1	0	63	1239.00	21.00
0	2011	2	1	0	64	1194.00	15.00
0	2011	2	1	0	65	1252.00	11.00
0	2011	2	1	0	66	1152.00	12.00
0	2011	2	1	0	67	1011.00	10.00
0	2011	2	1	0	68	1107.00	9.00
0	2011	2	1	0	69	813.00	9.00
0	2011	2	1	0	70	971.00	5.00
0	2011	2	1	0	71	1030.00	4.00
0	2011	2	1	0	72	842.00	3.00
0	2011	2	1	0	73	643.00	1.00
0	2011	2	1	0	74	614.00	3.00
0	2011	2	1	0	75	527.00	3.00
0	2011	2	1	0	76	449.00	1.00
0	2011	2	1	0	77	391.00	3.00
0	2011	2	1	0	78	333.00	0.00
0	2011	2	1	0	79	287.00	0.00
0	2011	2	1	0	80	256.00	1.00
0	2011	2	1	0	81	251.00	1.00
0	2011	2	1	0	82	168.00	0.00
