# Emigration rates for 2011. 
Ethnicity	EthnicityIndex	Sex	ROB	Age	Value
Bangladesh	1	1	1	62	0.002648699
Bangladesh	1	1	1	63	0.000909406
Bangladesh	1	1	1	64	0.005386004
Bangladesh	1	1	1	65	0.004772875
Bangladesh	1	1	1	66	0.004787453
Bangladesh	1	1	1	67	0.004897817
Bangladesh	1	1	1	68	0.003575778
Bangladesh	1	1	1	69	0.005059605
Bangladesh	1	1	1	70	0.001296215
Bangladesh	1	1	1	71	0.000946735
Bangladesh	1	1	1	72	0.001274335
Bangladesh	1	1	1	73	0.001731674
Bangladesh	1	1	1	74	0.001530946
Bangladesh	1	1	1	75	0.004806492
Bangladesh	1	1	1	76	0.007125886
Bangladesh	1	1	1	77	0.01093225
Bangladesh	1	1	1	78	0.00913751
Bangladesh	1	1	1	79	0.014185144
Bangladesh	1	1	1	80	0.008220662
Bangladesh	1	1	1	81	0.010953013
Bangladesh	1	1	1	82	0.01356787
Bangladesh	1	1	1	83	0.02795267
Bangladesh	1	1	1	84	0.047993555
Bangladesh	1	1	1	85	0.037875078
Bangladesh	1	1	1	86	0.040678146
Bangladesh	1	1	1	87	0.042647603
Bangladesh	1	1	1	88	0.048942186
Bangladesh	1	1	1	89	0.328430158
Bangladesh	1	1	1	90	0
Bangladesh	1	1	1	91	0
Bangladesh	1	1	1	92	0
Bangladesh	1	1	1	93	0
Bangladesh	1	1	1	94	0
Bangladesh	1	1	1	95	0
Bangladesh	1	1	1	96	0
Bangladesh	1	1	1	97	0
Bangladesh	1	1	1	98	0
Bangladesh	1	1	1	99	0
Bangladesh	1	1	1	100	0
Sub_Saharan_Africa	2	0	0	0	0.058364642
Sub_Saharan_Africa	2	0	0	1	0.031709454
Sub_Saharan_Africa	2	0	0	2	0.015205909
Sub_Saharan_Africa	2	0	0	3	0.008689994
Sub_Saharan_Africa	2	0	0	4	0.00499019
Sub_Saharan_Africa	2	0	0	5	0.006674282
Sub_Saharan_Africa	2	0	0	6	0.006053796
Sub_Saharan_Africa	2	0	0	7	0.004824332
Sub_Saharan_Africa	2	0	0	8	0.002797172
Sub_Saharan_Africa	2	0	0	9	0.001835623
Sub_Saharan_Africa	2	0	0	10	0.001427846
Sub_Saharan_Africa	2	0	0	11	0.001076755
Sub_Saharan_Africa	2	0	0	12	0.000957141
Sub_Saharan_Africa	2	0	0	13	0.000877264
Sub_Saharan_Africa	2	0	0	14	0.001116084
Sub_Saharan_Africa	2	0	0	15	0.00179473
Sub_Saharan_Africa	2	0	0	16	0.002032514
Sub_Saharan_Africa	2	0	0	17	0.004672373
Sub_Saharan_Africa	2	0	0	18	0.007190454
Sub_Saharan_Africa	2	0	0	19	0.021517022
Sub_Saharan_Africa	2	0	0	20	0.026339025
Sub_Saharan_Africa	2	0	0	21	0.030234933
Sub_Saharan_Africa	2	0	0	22	0.034784668
Sub_Saharan_Africa	2	0	0	23	0.039738273
Sub_Saharan_Africa	2	0	0	24	0.039911673
Sub_Saharan_Africa	2	0	0	25	0.034993883
Sub_Saharan_Africa	2	0	0	26	0.034973654
Sub_Saharan_Africa	2	0	0	27	0.029590582
Sub_Saharan_Africa	2	0	0	28	0.023436736
Sub_Saharan_Africa	2	0	0	29	0.025841948
Sub_Saharan_Africa	2	0	0	30	0.018511328
Sub_Saharan_Africa	2	0	0	31	0.016407899
Sub_Saharan_Africa	2	0	0	32	0.015159556
Sub_Saharan_Africa	2	0	0	33	0.014951244
Sub_Saharan_Africa	2	0	0	34	0.012753936
Sub_Saharan_Africa	2	0	0	35	0.011772496
Sub_Saharan_Africa	2	0	0	36	0.010608566
Sub_Saharan_Africa	2	0	0	37	0.010290714
Sub_Saharan_Africa	2	0	0	38	0.008703421
Sub_Saharan_Africa	2	0	0	39	0.009741686
Sub_Saharan_Africa	2	0	0	40	0.008307174
Sub_Saharan_Africa	2	0	0	41	0.008322219
Sub_Saharan_Africa	2	0	0	42	0.008848376
Sub_Saharan_Africa	2	0	0	43	0.009451818
Sub_Saharan_Africa	2	0	0	44	0.007266377
Sub_Saharan_Africa	2	0	0	45	0.00663774
Sub_Saharan_Africa	2	0	0	46	0.006175272
Sub_Saharan_Africa	2	0	0	47	0.005850889
Sub_Saharan_Africa	2	0	0	48	0.004623125
Sub_Saharan_Africa	2	0	0	49	0.007282706
Sub_Saharan_Africa	2	0	0	50	0.005383156
Sub_Saharan_Africa	2	0	0	51	0.005893242
Sub_Saharan_Africa	2	0	0	52	0.007732251
Sub_Saharan_Africa	2	0	0	53	0.008307575
Sub_Saharan_Africa	2	0	0	54	0.004910057
Sub_Saharan_Africa	2	0	0	55	0.006298528
Sub_Saharan_Africa	2	0	0	56	0.005397174
Sub_Saharan_Africa	2	0	0	57	0.004886204
Sub_Saharan_Africa	2	0	0	58	0.007028018
Sub_Saharan_Africa	2	0	0	59	0.012294178
Sub_Saharan_Africa	2	0	0	60	0.010247226
Sub_Saharan_Africa	2	0	0	61	0.011762168
Sub_Saharan_Africa	2	0	0	62	0.015848405
Sub_Saharan_Africa	2	0	0	63	0.007545673
Sub_Saharan_Africa	2	0	0	64	0.01712457
Sub_Saharan_Africa	2	0	0	65	0.015532857
Sub_Saharan_Africa	2	0	0	66	0.006595162
Sub_Saharan_Africa	2	0	0	67	0.009931665
Sub_Saharan_Africa	2	0	0	68	0.011241238
Sub_Saharan_Africa	2	0	0	69	0.018878177
Sub_Saharan_Africa	2	0	0	70	0.01118985
Sub_Saharan_Africa	2	0	0	71	0.012983752
Sub_Saharan_Africa	2	0	0	72	0.009941581
Sub_Saharan_Africa	2	0	0	73	0.01278651
Sub_Saharan_Africa	2	0	0	74	0.010922986
Sub_Saharan_Africa	2	0	0	75	0.009760251
Sub_Saharan_Africa	2	0	0	76	0.009844098
Sub_Saharan_Africa	2	0	0	77	0.016947754
Sub_Saharan_Africa	2	0	0	78	0.01366263
Sub_Saharan_Africa	2	0	0	79	0.021778173
Sub_Saharan_Africa	2	0	0	80	0.02418694
Sub_Saharan_Africa	2	0	0	81	0.028673921
Sub_Saharan_Africa	2	0	0	82	0.03136781
Sub_Saharan_Africa	2	0	0	83	0.053664938
Sub_Saharan_Africa	2	0	0	84	0.044778702
Sub_Saharan_Africa	2	0	0	85	0.059043851
Sub_Saharan_Africa	2	0	0	86	0.058046397
Sub_Saharan_Africa	2	0	0	87	0.080334199
Sub_Saharan_Africa	2	0	0	88	0.089244611
Sub_Saharan_Africa	2	0	0	89	0.910068209
Sub_Saharan_Africa	2	0	0	90	0
Sub_Saharan_Africa	2	0	0	91	0
Sub_Saharan_Africa	2	0	0	92	0
Sub_Saharan_Africa	2	0	0	93	0
Sub_Saharan_Africa	2	0	0	94	0
Sub_Saharan_Africa	2	0	0	95	0
Sub_Saharan_Africa	2	0	0	96	0
Sub_Saharan_Africa	2	0	0	97	0
Sub_Saharan_Africa	2	0	0	98	0
Sub_Saharan_Africa	2	0	0	99	0
Sub_Saharan_Africa	2	0	0	100	0
Sub_Saharan_Africa	2	1	0	0	0.054233385
Sub_Saharan_Africa	2	1	0	1	0.029067016
Sub_Saharan_Africa	2	1	0	2	0.017708832
Sub_Saharan_Africa	2	1	0	3	0.010047623
Sub_Saharan_Africa	2	1	0	4	0.006904858
Sub_Saharan_Africa	2	1	0	5	0.009754758
Sub_Saharan_Africa	2	1	0	6	0.009850086
Sub_Saharan_Africa	2	1	0	7	0.00704002
Sub_Saharan_Africa	2	1	0	8	0.005515355
Sub_Saharan_Africa	2	1	0	9	0.002580382
Sub_Saharan_Africa	2	1	0	10	0.001988048
Sub_Saharan_Africa	2	1	0	11	0.00144977
Sub_Saharan_Africa	2	1	0	12	0.001273656
Sub_Saharan_Africa	2	1	0	13	0.001087081
Sub_Saharan_Africa	2	1	0	14	0.001566055
Sub_Saharan_Africa	2	1	0	15	0.001241468
Sub_Saharan_Africa	2	1	0	16	0.001483861
Sub_Saharan_Africa	2	1	0	17	0.003362475
Sub_Saharan_Africa	2	1	0	18	0.00592643
Sub_Saharan_Africa	2	1	0	19	0.017271457
Sub_Saharan_Africa	2	1	0	20	0.023326321
Sub_Saharan_Africa	2	1	0	21	0.026502307
Sub_Saharan_Africa	2	1	0	22	0.020560018
Sub_Saharan_Africa	2	1	0	23	0.01816812
Sub_Saharan_Africa	2	1	0	24	0.025423911
Sub_Saharan_Africa	2	1	0	25	0.02370176
Sub_Saharan_Africa	2	1	0	26	0.020692431
Sub_Saharan_Africa	2	1	0	27	0.015478131
Sub_Saharan_Africa	2	1	0	28	0.011940327
Sub_Saharan_Africa	2	1	0	29	0.011390661
Sub_Saharan_Africa	2	1	0	30	0.008354228
Sub_Saharan_Africa	2	1	0	31	0.006949868
Sub_Saharan_Africa	2	1	0	32	0.006798985
Sub_Saharan_Africa	2	1	0	33	0.006292644
Sub_Saharan_Africa	2	1	0	34	0.007983798
Sub_Saharan_Africa	2	1	0	35	0.00710068
Sub_Saharan_Africa	2	1	0	36	0.006859709
Sub_Saharan_Africa	2	1	0	37	0.007308482
Sub_Saharan_Africa	2	1	0	38	0.006832075
Sub_Saharan_Africa	2	1	0	39	0.00441929
Sub_Saharan_Africa	2	1	0	40	0.004158675
Sub_Saharan_Africa	2	1	0	41	0.004451378
Sub_Saharan_Africa	2	1	0	42	0.003973428
Sub_Saharan_Africa	2	1	0	43	0.004610628
Sub_Saharan_Africa	2	1	0	44	0.003840299
Sub_Saharan_Africa	2	1	0	45	0.003316877
Sub_Saharan_Africa	2	1	0	46	0.002809913
Sub_Saharan_Africa	2	1	0	47	0.003598476
Sub_Saharan_Africa	2	1	0	48	0.003337086
Sub_Saharan_Africa	2	1	0	49	0.003763469
Sub_Saharan_Africa	2	1	0	50	0.002864021
Sub_Saharan_Africa	2	1	0	51	0.003294038
Sub_Saharan_Africa	2	1	0	52	0.003982745
Sub_Saharan_Africa	2	1	0	53	0.004160256
Sub_Saharan_Africa	2	1	0	54	0.003456949
Sub_Saharan_Africa	2	1	0	55	0.004587933
Sub_Saharan_Africa	2	1	0	56	0.0040901
Sub_Saharan_Africa	2	1	0	57	0.003556769
Sub_Saharan_Africa	2	1	0	58	0.005922738
Sub_Saharan_Africa	2	1	0	59	0.005510612
Sub_Saharan_Africa	2	1	0	60	0.004844207
Sub_Saharan_Africa	2	1	0	61	0.005610026
Sub_Saharan_Africa	2	1	0	62	0.008037047
Sub_Saharan_Africa	2	1	0	63	0.003107721
Sub_Saharan_Africa	2	1	0	64	0.0167962
Sub_Saharan_Africa	2	1	0	65	0.010629787
Sub_Saharan_Africa	2	1	0	66	0.010544892
Sub_Saharan_Africa	2	1	0	67	0.013450622
Sub_Saharan_Africa	2	1	0	68	0.00925871
Sub_Saharan_Africa	2	1	0	69	0.0169732
Sub_Saharan_Africa	2	1	0	70	0.011498927
Sub_Saharan_Africa	2	1	0	71	0.007464682
Sub_Saharan_Africa	2	1	0	72	0.010182174
Sub_Saharan_Africa	2	1	0	73	0.015185031
Sub_Saharan_Africa	2	1	0	74	0.013220668
Sub_Saharan_Africa	2	1	0	75	0.01046577
Sub_Saharan_Africa	2	1	0	76	0.015019918
Sub_Saharan_Africa	2	1	0	77	0.022491477
Sub_Saharan_Africa	2	1	0	78	0.017848312
Sub_Saharan_Africa	2	1	0	79	0.022069912
Sub_Saharan_Africa	2	1	0	80	0.022280961
Sub_Saharan_Africa	2	1	0	81	0.022923189
Sub_Saharan_Africa	2	1	0	82	0.028871505
Sub_Saharan_Africa	2	1	0	83	0.054027179
Sub_Saharan_Africa	2	1	0	84	0.066138789
Sub_Saharan_Africa	2	1	0	85	0.078572844
Sub_Saharan_Africa	2	1	0	86	0.08670177
Sub_Saharan_Africa	2	1	0	87	0.086700361
Sub_Saharan_Africa	2	1	0	88	0.106868073
Sub_Saharan_Africa	2	1	0	89	0.664397094
Sub_Saharan_Africa	2	1	0	90	0
Sub_Saharan_Africa	2	1	0	91	0
Sub_Saharan_Africa	2	1	0	92	0
Sub_Saharan_Africa	2	1	0	93	0
Sub_Saharan_Africa	2	1	0	94	0
Sub_Saharan_Africa	2	1	0	95	0
Sub_Saharan_Africa	2	1	0	96	0
Sub_Saharan_Africa	2	1	0	97	0
Sub_Saharan_Africa	2	1	0	98	0
Sub_Saharan_Africa	2	1	0	99	0
Sub_Saharan_Africa	2	1	0	100	0
Sub_Saharan_Africa	2	0	1	0	0.004855689
Sub_Saharan_Africa	2	0	1	1	0.002638091
Sub_Saharan_Africa	2	0	1	2	0.001265067
Sub_Saharan_Africa	2	0	1	3	0.00072297
Sub_Saharan_Africa	2	0	1	4	0.000415163
Sub_Saharan_Africa	2	0	1	5	0.00054966
Sub_Saharan_Africa	2	0	1	6	0.00049856
Sub_Saharan_Africa	2	0	1	7	0.000397307
Sub_Saharan_Africa	2	0	1	8	0.000230361
Sub_Saharan_Africa	2	0	1	9	0.000151173
Sub_Saharan_Africa	2	0	1	10	9.45E-05
Sub_Saharan_Africa	2	0	1	11	7.13E-05
Sub_Saharan_Africa	2	0	1	12	6.34E-05
Sub_Saharan_Africa	2	0	1	13	5.81E-05
Sub_Saharan_Africa	2	0	1	14	7.39E-05
Sub_Saharan_Africa	2	0	1	15	0.000166915
Sub_Saharan_Africa	2	0	1	16	0.00018903
Sub_Saharan_Africa	2	0	1	17	0.000434544
Sub_Saharan_Africa	2	0	1	18	0.000668733
Sub_Saharan_Africa	2	0	1	19	0.002001146
Sub_Saharan_Africa	2	0	1	20	0.002308887
Sub_Saharan_Africa	2	0	1	21	0.002650404
Sub_Saharan_Africa	2	0	1	22	0.003049235
Sub_Saharan_Africa	2	0	1	23	0.00348347
Sub_Saharan_Africa	2	0	1	24	0.00349867
Sub_Saharan_Africa	2	0	1	25	0.00396718
Sub_Saharan_Africa	2	0	1	26	0.003964886
Sub_Saharan_Africa	2	0	1	27	0.003354619
Sub_Saharan_Africa	2	0	1	28	0.002656971
Sub_Saharan_Africa	2	0	1	29	0.002929645
Sub_Saharan_Africa	2	0	1	30	0.002612001
Sub_Saharan_Africa	2	0	1	31	0.002315201
Sub_Saharan_Africa	2	0	1	32	0.002139057
Sub_Saharan_Africa	2	0	1	33	0.002109663
Sub_Saharan_Africa	2	0	1	34	0.001799617
Sub_Saharan_Africa	2	0	1	35	0.002136668
Sub_Saharan_Africa	2	0	1	36	0.001925419
Sub_Saharan_Africa	2	0	1	37	0.00186773
Sub_Saharan_Africa	2	0	1	38	0.001579642
Sub_Saharan_Africa	2	0	1	39	0.001768083
Sub_Saharan_Africa	2	0	1	40	0.001329963
Sub_Saharan_Africa	2	0	1	41	0.001332372
Sub_Saharan_Africa	2	0	1	42	0.001416608
Sub_Saharan_Africa	2	0	1	43	0.001513218
Sub_Saharan_Africa	2	0	1	44	0.001163333
Sub_Saharan_Africa	2	0	1	45	0.001116715
Sub_Saharan_Africa	2	0	1	46	0.001038911
Sub_Saharan_Africa	2	0	1	47	0.000984338
Sub_Saharan_Africa	2	0	1	48	0.000777782
Sub_Saharan_Africa	2	0	1	49	0.001225223
Sub_Saharan_Africa	2	0	1	50	0.001304918
Sub_Saharan_Africa	2	0	1	51	0.001428567
Sub_Saharan_Africa	2	0	1	52	0.001874357
Sub_Saharan_Africa	2	0	1	53	0.00201382
Sub_Saharan_Africa	2	0	1	54	0.001190236
Sub_Saharan_Africa	2	0	1	55	0.001300832
Sub_Saharan_Africa	2	0	1	56	0.001114676
Sub_Saharan_Africa	2	0	1	57	0.001009145
Sub_Saharan_Africa	2	0	1	58	0.001451493
Sub_Saharan_Africa	2	0	1	59	0.00253911
Sub_Saharan_Africa	2	0	1	60	0.002599692
Sub_Saharan_Africa	2	0	1	61	0.002984029
Sub_Saharan_Africa	2	0	1	62	0.004020695
Sub_Saharan_Africa	2	0	1	63	0.001914316
Sub_Saharan_Africa	2	0	1	64	0.004344455
Sub_Saharan_Africa	2	0	1	65	0.004854346
Sub_Saharan_Africa	2	0	1	66	0.002061127
Sub_Saharan_Africa	2	0	1	67	0.003103855
Sub_Saharan_Africa	2	0	1	68	0.003513124
Sub_Saharan_Africa	2	0	1	69	0.005899829
Sub_Saharan_Africa	2	0	1	70	0.001425266
Sub_Saharan_Africa	2	0	1	71	0.001653757
Sub_Saharan_Africa	2	0	1	72	0.001266272
Sub_Saharan_Africa	2	0	1	73	0.001628634
Sub_Saharan_Africa	2	0	1	74	0.001391275
Sub_Saharan_Africa	2	0	1	75	0.005890774
Sub_Saharan_Africa	2	0	1	76	0.005941379
Sub_Saharan_Africa	2	0	1	77	0.010228771
Sub_Saharan_Africa	2	0	1	78	0.008246044
Sub_Saharan_Africa	2	0	1	79	0.013144158
Sub_Saharan_Africa	2	0	1	80	0.010820398
Sub_Saharan_Africa	2	0	1	81	0.012827718
Sub_Saharan_Africa	2	0	1	82	0.01403287
Sub_Saharan_Africa	2	0	1	83	0.024007832
Sub_Saharan_Africa	2	0	1	84	0.020032438
Sub_Saharan_Africa	2	0	1	85	0.026414171
Sub_Saharan_Africa	2	0	1	86	0.025967945
Sub_Saharan_Africa	2	0	1	87	0.035938734
Sub_Saharan_Africa	2	0	1	88	0.039924944
Sub_Saharan_Africa	2	0	1	89	0.407132953
Sub_Saharan_Africa	2	0	1	90	0
Sub_Saharan_Africa	2	0	1	91	0
Sub_Saharan_Africa	2	0	1	92	0
Sub_Saharan_Africa	2	0	1	93	0
Sub_Saharan_Africa	2	0	1	94	0
Sub_Saharan_Africa	2	0	1	95	0
Sub_Saharan_Africa	2	0	1	96	0
Sub_Saharan_Africa	2	0	1	97	0
Sub_Saharan_Africa	2	0	1	98	0
Sub_Saharan_Africa	2	0	1	99	0
Sub_Saharan_Africa	2	0	1	100	0
Sub_Saharan_Africa	2	1	1	0	0.004511986
Sub_Saharan_Africa	2	1	1	1	0.002418252
Sub_Saharan_Africa	2	1	1	2	0.001473299
Sub_Saharan_Africa	2	1	1	3	0.000835919
Sub_Saharan_Africa	2	1	1	4	0.000574455
Sub_Saharan_Africa	2	1	1	5	0.000803352
Sub_Saharan_Africa	2	1	1	6	0.000811203
Sub_Saharan_Africa	2	1	1	7	0.00057978
Sub_Saharan_Africa	2	1	1	8	0.000454216
Sub_Saharan_Africa	2	1	1	9	0.000212507
Sub_Saharan_Africa	2	1	1	10	0.000131601
Sub_Saharan_Africa	2	1	1	11	9.60E-05
Sub_Saharan_Africa	2	1	1	12	8.43E-05
Sub_Saharan_Africa	2	1	1	13	7.20E-05
Sub_Saharan_Africa	2	1	1	14	0.000103667
Sub_Saharan_Africa	2	1	1	15	0.00011546
Sub_Saharan_Africa	2	1	1	16	0.000138003
Sub_Saharan_Africa	2	1	1	17	0.00031272
Sub_Saharan_Africa	2	1	1	18	0.000551175
Sub_Saharan_Africa	2	1	1	19	0.001606296
Sub_Saharan_Africa	2	1	1	20	0.002044793
Sub_Saharan_Africa	2	1	1	21	0.002323201
Sub_Saharan_Africa	2	1	1	22	0.001802298
Sub_Saharan_Africa	2	1	1	23	0.001592623
Sub_Saharan_Africa	2	1	1	24	0.002228668
Sub_Saharan_Africa	2	1	1	25	0.002687016
Sub_Saharan_Africa	2	1	1	26	0.002345855
Sub_Saharan_Africa	2	1	1	27	0.001754722
Sub_Saharan_Africa	2	1	1	28	0.001353649
Sub_Saharan_Africa	2	1	1	29	0.001291334
Sub_Saharan_Africa	2	1	1	30	0.001178805
Sub_Saharan_Africa	2	1	1	31	0.000980646
Sub_Saharan_Africa	2	1	1	32	0.000959356
Sub_Saharan_Africa	2	1	1	33	0.00088791
Sub_Saharan_Africa	2	1	1	34	0.001126537
Sub_Saharan_Africa	2	1	1	35	0.001288749
Sub_Saharan_Africa	2	1	1	36	0.001245014
Sub_Saharan_Africa	2	1	1	37	0.001326465
Sub_Saharan_Africa	2	1	1	38	0.001239999
Sub_Saharan_Africa	2	1	1	39	0.000802086
Sub_Saharan_Africa	2	1	1	40	0.000665796
Sub_Saharan_Africa	2	1	1	41	0.000712657
Sub_Saharan_Africa	2	1	1	42	0.000636138
Sub_Saharan_Africa	2	1	1	43	0.000738153
Sub_Saharan_Africa	2	1	1	44	0.000614825
Sub_Saharan_Africa	2	1	1	45	0.000558022
Sub_Saharan_Africa	2	1	1	46	0.000472732
Sub_Saharan_Africa	2	1	1	47	0.000605398
Sub_Saharan_Africa	2	1	1	48	0.000561422
Sub_Saharan_Africa	2	1	1	49	0.000633156
Sub_Saharan_Africa	2	1	1	50	0.000694261
Sub_Saharan_Africa	2	1	1	51	0.0007985
Sub_Saharan_Africa	2	1	1	52	0.000965448
Sub_Saharan_Africa	2	1	1	53	0.001008478
Sub_Saharan_Africa	2	1	1	54	0.000837991
Sub_Saharan_Africa	2	1	1	55	0.000947543
Sub_Saharan_Africa	2	1	1	56	0.000844726
Sub_Saharan_Africa	2	1	1	57	0.000734578
Sub_Saharan_Africa	2	1	1	58	0.00122322
Sub_Saharan_Africa	2	1	1	59	0.001138104
Sub_Saharan_Africa	2	1	1	60	0.001228962
Sub_Saharan_Africa	2	1	1	61	0.001423248
Sub_Saharan_Africa	2	1	1	62	0.002038976
Sub_Saharan_Africa	2	1	1	63	0.00078842
Sub_Saharan_Africa	2	1	1	64	0.004261148
Sub_Saharan_Africa	2	1	1	65	0.003322033
Sub_Saharan_Africa	2	1	1	66	0.003295501
Sub_Saharan_Africa	2	1	1	67	0.004203603
Sub_Saharan_Africa	2	1	1	68	0.002893542
Sub_Saharan_Africa	2	1	1	69	0.005304483
Sub_Saharan_Africa	2	1	1	70	0.001464633
Sub_Saharan_Africa	2	1	1	71	0.000950786
Sub_Saharan_Africa	2	1	1	72	0.001296917
Sub_Saharan_Africa	2	1	1	73	0.001934137
Sub_Saharan_Africa	2	1	1	74	0.001683934
Sub_Saharan_Africa	2	1	1	75	0.006316587
Sub_Saharan_Africa	2	1	1	76	0.009065231
Sub_Saharan_Africa	2	1	1	77	0.013574671
Sub_Saharan_Africa	2	1	1	78	0.010772301
Sub_Saharan_Africa	2	1	1	79	0.013320236
Sub_Saharan_Africa	2	1	1	80	0.009967729
Sub_Saharan_Africa	2	1	1	81	0.01025504
Sub_Saharan_Africa	2	1	1	82	0.01291611
Sub_Saharan_Africa	2	1	1	83	0.024169886
Sub_Saharan_Africa	2	1	1	84	0.0295882
Sub_Saharan_Africa	2	1	1	85	0.035150765
Sub_Saharan_Africa	2	1	1	86	0.038787365
Sub_Saharan_Africa	2	1	1	87	0.038786735
Sub_Saharan_Africa	2	1	1	88	0.047809069
Sub_Saharan_Africa	2	1	1	89	0.297228217
Sub_Saharan_Africa	2	1	1	90	0
Sub_Saharan_Africa	2	1	1	91	0
Sub_Saharan_Africa	2	1	1	92	0
Sub_Saharan_Africa	2	1	1	93	0
Sub_Saharan_Africa	2	1	1	94	0
Sub_Saharan_Africa	2	1	1	95	0
Sub_Saharan_Africa	2	1	1	96	0
Sub_Saharan_Africa	2	1	1	97	0
Sub_Saharan_Africa	2	1	1	98	0
Sub_Saharan_Africa	2	1	1	99	0
Sub_Saharan_Africa	2	1	1	100	0
China	3	0	0	0	0.496847305
China	3	0	0	1	0.326028161
China	3	0	0	2	0.184775199
China	3	0	0	3	0.111559168
China	3	0	0	4	0.070112255
China	3	0	0	5	0.132467008
China	3	0	0	6	0.135447384
China	3	0	0	7	0.102236413
China	3	0	0	8	0.056051348
China	3	0	0	9	0.039773536
China	3	0	0	10	0.029030401
China	3	0	0	11	0.02356315
China	3	0	0	12	0.020531237
China	3	0	0	13	0.014966123
China	3	0	0	14	0.014231782
China	3	0	0	15	0.017802091
China	3	0	0	16	0.017475046
China	3	0	0	17	0.027763724
China	3	0	0	18	0.034049068
China	3	0	0	19	0.068053977
China	3	0	0	20	0.058223332
China	3	0	0	21	0.050708574
China	3	0	0	22	0.050021381
China	3	0	0	23	0.063632717
China	3	0	0	24	0.091765364
China	3	0	0	25	0.10745685
China	3	0	0	26	0.113204105
China	3	0	0	27	0.107473912
China	3	0	0	28	0.087501148
China	3	0	0	29	0.093904258
China	3	0	0	30	0.089687669
China	3	0	0	31	0.071852226
China	3	0	0	32	0.075776553
China	3	0	0	33	0.075563542
China	3	0	0	34	0.065635324
China	3	0	0	35	0.066322838
China	3	0	0	36	0.06217666
China	3	0	0	37	0.057804137
China	3	0	0	38	0.054756741
China	3	0	0	39	0.057186115
China	3	0	0	40	0.060418183
China	3	0	0	41	0.06171214
China	3	0	0	42	0.057813623
China	3	0	0	43	0.063942162
China	3	0	0	44	0.051340696
China	3	0	0	45	0.04313156
China	3	0	0	46	0.038768119
China	3	0	0	47	0.032167057
China	3	0	0	48	0.02234135
China	3	0	0	49	0.032257495
China	3	0	0	50	0.028951006
China	3	0	0	51	0.029077465
China	3	0	0	52	0.032230953
China	3	0	0	53	0.030180301
China	3	0	0	54	0.018794791
China	3	0	0	55	0.02365217
China	3	0	0	56	0.022073447
China	3	0	0	57	0.016116855
China	3	0	0	58	0.026817784
China	3	0	0	59	0.0272214
China	3	0	0	60	0.028100429
China	3	0	0	61	0.028464671
China	3	0	0	62	0.041982477
China	3	0	0	63	0.014063708
China	3	0	0	64	0.044642359
China	3	0	0	65	0.046991227
China	3	0	0	66	0.021307598
China	3	0	0	67	0.029519922
China	3	0	0	68	0.038898236
China	3	0	0	69	0.050676737
China	3	0	0	70	0.036476277
China	3	0	0	71	0.039376522
China	3	0	0	72	0.028981269
China	3	0	0	73	0.033711173
China	3	0	0	74	0.033124018
China	3	0	0	75	0.025242388
China	3	0	0	76	0.02773228
China	3	0	0	77	0.038495524
China	3	0	0	78	0.033961524
China	3	0	0	79	0.041029493
China	3	0	0	80	0.042176322
China	3	0	0	81	0.046435519
China	3	0	0	82	0.065853215
China	3	0	0	83	0.070584053
China	3	0	0	84	0.0793075
China	3	0	0	85	0.093670263
China	3	0	0	86	0.085878432
China	3	0	0	87	0.136106494
China	3	0	0	88	0.146523309
China	3	0	0	89	0.859609523
China	3	0	0	90	0
China	3	0	0	91	0
China	3	0	0	92	0
China	3	0	0	93	0
China	3	0	0	94	0
China	3	0	0	95	0
China	3	0	0	96	0
China	3	0	0	97	0
China	3	0	0	98	0
China	3	0	0	99	0
China	3	0	0	100	0
China	3	1	0	0	0.537488292
China	3	1	0	1	0.309210223
China	3	1	0	2	0.183785566
China	3	1	0	3	0.118231589
China	3	1	0	4	0.085786906
China	3	1	0	5	0.14597036
China	3	1	0	6	0.144300622
China	3	1	0	7	0.100815815
China	3	1	0	8	0.079020871
China	3	1	0	9	0.039977482
China	3	1	0	10	0.031581929
China	3	1	0	11	0.022847388
China	3	1	0	12	0.021407274
China	3	1	0	13	0.015976727
China	3	1	0	14	0.018222415
China	3	1	0	15	0.013609913
China	3	1	0	16	0.011865006
China	3	1	0	17	0.016580688
China	3	1	0	18	0.022755907
China	3	1	0	19	0.046085955
China	3	1	0	20	0.044106392
China	3	1	0	21	0.042598209
China	3	1	0	22	0.030767704
China	3	1	0	23	0.033538935
China	3	1	0	24	0.068602228
China	3	1	0	25	0.083781172
China	3	1	0	26	0.075047239
China	3	1	0	27	0.054942012
China	3	1	0	28	0.040994421
China	3	1	0	29	0.039718943
China	3	1	0	30	0.034283691
China	3	1	0	31	0.028289208
China	3	1	0	32	0.030562136
China	3	1	0	33	0.029284392
China	3	1	0	34	0.044246149
China	3	1	0	35	0.041907166
China	3	1	0	36	0.043893883
China	3	1	0	37	0.044225883
China	3	1	0	38	0.044223968
China	3	1	0	39	0.025358399
China	3	1	0	40	0.029317193
China	3	1	0	41	0.028796394
China	3	1	0	42	0.025051646
China	3	1	0	43	0.030784698
China	3	1	0	44	0.023528011
China	3	1	0	45	0.020014701
China	3	1	0	46	0.016757592
China	3	1	0	47	0.016180258
China	3	1	0	48	0.013686657
China	3	1	0	49	0.016754713
China	3	1	0	50	0.015356946
China	3	1	0	51	0.015320187
China	3	1	0	52	0.016392097
China	3	1	0	53	0.01442639
